"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://offlimits.co.in/collections/women-shoes?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-shoes?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/limited-edition?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/limited-edition?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/limited-edition?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-hoodies-jackets?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-hoodies-jackets?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-hoodies-jackets?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-lifestyle?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-lifestyle?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-lifestyle?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/men-walking?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/men-walking?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/men-walking?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-track-suits?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-track-suits?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-track-suits?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
