"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","X-Robots-Tag 1"
"https://offlimits.co.in/cdn/shop/files/preview_images/21cdf4fa938c4cd7b6e5ce62623ea01f.thumbnail.0000000000_1024x1024.jpg?v=1771938413","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/DSC_1620.jpg?v=1767084319","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/DSC_1625.jpg?v=1767084319","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/s2s_2_4cc7ee87-3e76-4e43-ab51-ac2c64135336.png?v=1774435992","image/png","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OL_Mens_size_chart_5c632aae-fcdc-4757-968d-865911e7f5c9.jpg?v=1780574214","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/UntitledSession3137_c8b89c96-5359-42c1-8988-49199b244c51.jpg?v=1780573998","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/UntitledSession3141_b25602d7-f160-4261-94b1-fd14cb226012.jpg?v=1780573998","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/UntitledSession3135_0183b575-96d6-43cd-86b8-48b8afc4630f.jpg?v=1780573998","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/UntitledSession3139_d7931956-d5ec-4394-b830-2dfdafecc5fc.jpg?v=1780573998","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/s2s_2_e2c7b87f-cdca-4cd3-8da0-f859f313acb4.png?v=1780574214","image/png","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/WhiteBg_2bbbb52a-de48-480e-a57c-df8517fab44e.jpg?v=1780573998","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/UntitledSession3142_c56435be-8171-4491-85dd-bb10dc11e3e6.jpg?v=1780573998","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/UntitledSession3136_30a7ecda-c475-4cbc-be46-b48aedc4be2a.jpg?v=1780573998","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/7copy_e6ccdea8-79d3-40a2-8cb9-ae218cadae85.jpg?v=1780573998","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/7.1_b78994e9-9ce8-4e48-9e31-e94d6f6c2393.jpg?v=1780573998","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-769_05_5.jpg?v=1774435992","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/1_76.jpg?v=1784029526","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/DSC_1621.jpg?v=1767084319","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/DSC_1619_2.jpg?v=1767084319","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/DSC_1623.jpg?v=1767084319","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/1_76_80x80.jpg?v=1784029526","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/2_76.jpg?v=1784029524","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/DSC_1619_0e677f02-1b88-4264-85bf-0be88ecffc8a.jpg?v=1767084319","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/DSC_1624_899576e0-7301-4a53-9418-34d2c3a75e3d.jpg?v=1767084319","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/s2s_2_7ca9df06-6f3c-4083-a66f-79a96e939777.png?v=1775308822","image/png","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-06204_2.jpg?v=1744117896","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-06204_9.jpg?v=1721472152","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/preview_images/5bd96fc4189a46d2ad18df991f2ed39f.thumbnail.0000000000_1024x1024.jpg?v=1758804080","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/2_37.jpg?v=1783768689","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-06204_6.jpg?v=1721472152","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/1_37_80x80.jpg?v=1783768692","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-06204_4.jpg?v=1755866258","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-06204_8.jpg?v=1721472152","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-06204_7.jpg?v=1721472152","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/1_37.jpg?v=1783768692","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-06204_5.jpg?v=1755866258","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/1_6_769988c0-05c2-46c8-9b6f-e5c87e9934fa.jpg?v=1785822886","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/s2s_2_8d62e285-6172-445b-887b-d6a2abe1206e.png?v=1775641033","image/png","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/1_6_769988c0-05c2-46c8-9b6f-e5c87e9934fa_80x80.jpg?v=1785822886","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-75002_2.jpg?v=1742980286","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-75002_8.jpg?v=1742633521","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-75002_4.jpg?v=1742633521","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/preview_images/515151d666454064b0edebedc3b964b4.thumbnail.0000000000_1024x1024.jpg?v=1778134779","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-75002_6.jpg?v=1742633521","image/jpeg","200","OK","1.1","Indexable","","","",""
